"InventoryID","SegBoInventoryIDs","Glottocode","ISO6393","LanguageName","Phoneme","Allophones","Marginal","SegmentClass","Source","PhoibleID","in_phoible","in_segbo","phoible_rank","same_doculect","full_intersection","rank"
72,"64","east2542","ojg","Ojibwa","aː","ɒː aː ãː",NA,"vowel","spa",72,1,NA,1,1,1,1
72,"64","east2542","ojg","Ojibwa","ãː","ãː",NA,"vowel","spa",72,1,NA,1,1,1,1
72,"64","east2542","ojg","Ojibwa","ɛː","ɛː æː ɛ̃ː",NA,"vowel","spa",72,1,NA,1,1,1,1
72,"64","east2542","ojg","Ojibwa","ɛ̃ː","ɛ̃ː",NA,"vowel","spa",72,1,NA,1,1,1,1
72,"64","east2542","ojg","Ojibwa","iː","iː ĩː",NA,"vowel","spa",72,1,NA,1,1,1,1
72,"64","east2542","ojg","Ojibwa","ĩː","ĩː",NA,"vowel","spa",72,1,NA,1,1,1,1
72,"64","east2542","ojg","Ojibwa","ɪ","ɪ ɪ̃ j ɛ ɪ ɪ̃ ɪ ɪ ɪ ɪ",NA,"vowel","spa",72,1,NA,1,1,1,1
72,"64","east2542","ojg","Ojibwa","k","ɡ kʲ kʷ k",NA,"consonant","spa",72,1,NA,1,1,1,1
72,"64","east2542","ojg","Ojibwa","k͈ː","k͈ː k͈ʷː k͈ʲː",NA,"consonant","spa",72,1,NA,1,1,1,1
72,"64","east2542","ojg","Ojibwa","l","l",NA,"consonant","spa",72,1,1,1,1,1,1
72,"64","east2542","ojg","Ojibwa","m","m m̩ m̥",NA,"consonant","spa",72,1,NA,1,1,1,1
72,"64","east2542","ojg","Ojibwa","n","n̥ n n̩",NA,"consonant","spa",72,1,NA,1,1,1,1
72,"64","east2542","ojg","Ojibwa","oː","õː uː oː",NA,"vowel","spa",72,1,NA,1,1,1,1
72,"64","east2542","ojg","Ojibwa","õː","õː",NA,"vowel","spa",72,1,NA,1,1,1,1
72,"64","east2542","ojg","Ojibwa","p","b p",NA,"consonant","spa",72,1,NA,1,1,1,1
72,"64","east2542","ojg","Ojibwa","p͈ː","p͈ː",NA,"consonant","spa",72,1,NA,1,1,1,1
72,"64","east2542","ojg","Ojibwa","s","s z",NA,"consonant","spa",72,1,NA,1,1,1,1
72,"64","east2542","ojg","Ojibwa","s͈ː","s͈ː",NA,"consonant","spa",72,1,NA,1,1,1,1
72,"64","east2542","ojg","Ojibwa","ʃ","ʒ ʃʲ ʃ",NA,"consonant","spa",72,1,NA,1,1,1,1
72,"64","east2542","ojg","Ojibwa","ʃ͈ː","ʃ͈ʲː ʃ͈ː",NA,"consonant","spa",72,1,NA,1,1,1,1
72,"64","east2542","ojg","Ojibwa","t","d t",NA,"consonant","spa",72,1,NA,1,1,1,1
72,"64","east2542","ojg","Ojibwa","t͈ː","t͈ː",NA,"consonant","spa",72,1,NA,1,1,1,1
72,"64","east2542","ojg","Ojibwa","t̠ʃ","t̠ʃ d̠ʒ",NA,"consonant","spa",72,1,NA,1,1,1,1
72,"64","east2542","ojg","Ojibwa","t̠͈ʃː","t̠͈ʃː",NA,"consonant","spa",72,1,NA,1,1,1,1
72,"64","east2542","ojg","Ojibwa","ʊ","ʊ ʊ ʊ ʊ̆ ʊ̃ ʊ ʊ ʊ̥̆ w ʊ̃ ʊ",NA,"vowel","spa",72,1,NA,1,1,1,1
72,"64","east2542","ojg","Ojibwa","ʔ","ɦ ʔ",NA,"consonant","spa",72,1,NA,1,1,1,1
508,"64","east2542","ojg","OJIBWA","a",NA,"FALSE","vowel","upsid",NA,1,NA,2,NA,NA,NA
508,"64","east2542","ojg","OJIBWA","aː",NA,"FALSE","vowel","upsid",NA,1,NA,2,NA,NA,NA
508,"64","east2542","ojg","OJIBWA","ãː",NA,"FALSE","vowel","upsid",NA,1,NA,2,NA,NA,NA
508,"64","east2542","ojg","OJIBWA","ɛː",NA,"FALSE","vowel","upsid",NA,1,NA,2,NA,NA,NA
508,"64","east2542","ojg","OJIBWA","ɛ̃ː",NA,"FALSE","vowel","upsid",NA,1,NA,2,NA,NA,NA
508,"64","east2542","ojg","OJIBWA","ʰk",NA,"TRUE","consonant","upsid",NA,1,NA,2,NA,NA,NA
508,"64","east2542","ojg","OJIBWA","ʰp",NA,"TRUE","consonant","upsid",NA,1,NA,2,NA,NA,NA
508,"64","east2542","ojg","OJIBWA","ʰs̪|ʰs",NA,"TRUE","consonant","upsid",NA,1,NA,2,NA,NA,NA
508,"64","east2542","ojg","OJIBWA","ʰʃ",NA,"TRUE","consonant","upsid",NA,1,NA,2,NA,NA,NA
508,"64","east2542","ojg","OJIBWA","ʰt",NA,"TRUE","consonant","upsid",NA,1,NA,2,NA,NA,NA
508,"64","east2542","ojg","OJIBWA","ʰt̠ʃ",NA,"TRUE","consonant","upsid",NA,1,NA,2,NA,NA,NA
508,"64","east2542","ojg","OJIBWA","iː",NA,"FALSE","vowel","upsid",NA,1,NA,2,NA,NA,NA
508,"64","east2542","ojg","OJIBWA","ĩː",NA,"FALSE","vowel","upsid",NA,1,NA,2,NA,NA,NA
508,"64","east2542","ojg","OJIBWA","ɪ",NA,"FALSE","vowel","upsid",NA,1,NA,2,NA,NA,NA
508,"64","east2542","ojg","OJIBWA","k",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
508,"64","east2542","ojg","OJIBWA","l̪|l",NA,"TRUE","consonant","upsid",NA,1,NA,2,NA,NA,NA
508,"64","east2542","ojg","OJIBWA","m",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
508,"64","east2542","ojg","OJIBWA","n",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
508,"64","east2542","ojg","OJIBWA","oː",NA,"FALSE","vowel","upsid",NA,1,NA,2,NA,NA,NA
508,"64","east2542","ojg","OJIBWA","õː",NA,"FALSE","vowel","upsid",NA,1,NA,2,NA,NA,NA
508,"64","east2542","ojg","OJIBWA","p",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
508,"64","east2542","ojg","OJIBWA","s̪|s",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
508,"64","east2542","ojg","OJIBWA","ʃ",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
508,"64","east2542","ojg","OJIBWA","t",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
508,"64","east2542","ojg","OJIBWA","t̠ʃ",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
508,"64","east2542","ojg","OJIBWA","ʊ",NA,"FALSE","vowel","upsid",NA,1,NA,2,NA,NA,NA
508,"64","east2542","ojg","OJIBWA","ʔ",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
508,"64","east2542","ojg","OJIBWA","l",NA,NA,NA,"upsid",NA,NA,1,2,NA,NA,NA
1552,"505","east2652","hae","Oromo, Eastern","˦","˦","FALSE","tone","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","˨","˨","FALSE","tone","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","a","a aˑ aː","FALSE","vowel","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","aː","aː","FALSE","vowel","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","b","b","FALSE","consonant","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","bː","bː","FALSE","consonant","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","d","d","FALSE","consonant","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","d̪","d̪","FALSE","consonant","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","dː","dː","FALSE","consonant","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","d̪ː","d̪ː","FALSE","consonant","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","d̠ʒ","d̠ʒ","FALSE","consonant","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","d̠ʒː","d̠ʒː","FALSE","consonant","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","e","e eˑ eː","FALSE","vowel","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","eː","eː","FALSE","vowel","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","f","f","FALSE","consonant","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","fː","fː","FALSE","consonant","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","ɡ","ɡ","FALSE","consonant","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","ɡː","ɡː","FALSE","consonant","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","h","h","FALSE","consonant","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","i","i iˑ iː","FALSE","vowel","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","iː","iː","FALSE","vowel","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","j","j","FALSE","consonant","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","jː","jː","FALSE","consonant","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","kː","kː","FALSE","consonant","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","kʼ","kʼ","FALSE","consonant","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","kʼː","kʼː","FALSE","consonant","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","l","l","FALSE","consonant","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","lː","lː","FALSE","consonant","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","m","m","FALSE","consonant","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","mː","mː","FALSE","consonant","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","n","n","FALSE","consonant","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","nː","nː","FALSE","consonant","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","ɲ","ɲ","TRUE","consonant","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","ɲː","ɲː","FALSE","consonant","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","o","o oˑ oː","FALSE","vowel","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","oː","oː","FALSE","vowel","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","pʼ","pʼ","FALSE","consonant","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","pʼː","pʼː","FALSE","consonant","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","r","r","FALSE","consonant","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","rː","rː","FALSE","consonant","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","s","s","FALSE","consonant","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","sː","sː","FALSE","consonant","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","ʃ","ʃ","TRUE","consonant","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","ʃː","ʃː","FALSE","consonant","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","t̪","t̪","FALSE","consonant","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","t̪ː","t̪ː","FALSE","consonant","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","t̠ʃ","t̠ʃ","TRUE","consonant","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","t̠ʃː","t̠ʃː","FALSE","consonant","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","t̠ʃʼ","t̠ʃʼ","FALSE","consonant","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","t̠ʃʼː","t̠ʃʼː","FALSE","consonant","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","tʼ","tʼ","FALSE","consonant","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","tʼː","tʼː","FALSE","consonant","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","u","u uˑ uː","FALSE","vowel","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","uː","uː","FALSE","vowel","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","w","w","FALSE","consonant","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","x","x","FALSE","consonant","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","xː","xː","FALSE","consonant","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","z","z","TRUE","consonant","gm",1552,1,1,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","zː","zː","FALSE","consonant","gm",1552,1,NA,1,1,1,1
1552,"505","east2652","hae","Oromo, Eastern","ʔ","ʔ","FALSE","consonant","gm",1552,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","a̟","a̟ ɒ",NA,"vowel","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","æː","æː ɒː",NA,"vowel","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","b","b b",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","bː","bː",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","d","d",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","ð","ð",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","dː","dː",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","d̠ʒ","d̠ʒ",NA,"consonant","spa",132,1,1,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","dˤ","dˤ",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","ðˤ","ðˤ",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","dˤː","dˤː",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","eː","eː eː e",NA,"vowel","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","ə","ə",NA,"vowel","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","f","f f",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","fː","fː",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","ɡ","ɡ",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","ɡː","ɡː",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","h","h",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","ħ","ħ",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","hː","hː",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","ħː","ħː",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","iː","ɨː iː i",NA,"vowel","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","ɪ","ɪ̈ ɪ ɪ",NA,"vowel","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","j","j",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","jː","jː",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","k","k",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","kː","kː",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","l","l",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","lː","lː",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","m","m",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","mː","mː",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","n","n",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","nː","nː",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","oː","o oː oː",NA,"vowel","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","p","p p",NA,"consonant","spa",132,1,1,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","q","q",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","qː","qː",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","rː","rː",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","ɾ","ɾ",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","ʁ","ʁ",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","ʁː","ʁː",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","s","s",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","sː","sː",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","sˤ","sˤ",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","sˤː","sˤː",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","ʃ","ʃ",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","ʃː","ʃː",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","t","t",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","tː","tː",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","tˤ","tˤ",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","tˤː","tˤː",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","uː","uː u",NA,"vowel","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","ʊ","ʊ ʊ",NA,"vowel","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","v","v v",NA,"consonant","spa",132,1,1,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","w","w",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","wː","wː",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","z","z",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","zː","zː",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","zˤ","zˤ",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","zˤː","zˤː",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","ʔ","ʔ",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","ʔː","ʔː",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","ʕ","ʕ",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","ʕː","ʕː",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","θ","θ",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","χ","χ",NA,"consonant","spa",132,1,NA,1,1,1,1
132,"66","egyp1253","arz","Egyptian Arabic","χː","χː",NA,"consonant","spa",132,1,NA,1,1,1,1
231,"66","egyp1253","arz","ARABIC","a",NA,"FALSE","vowel","upsid",NA,1,NA,2,NA,NA,NA
231,"66","egyp1253","arz","ARABIC","æː",NA,"FALSE","vowel","upsid",NA,1,NA,2,NA,NA,NA
231,"66","egyp1253","arz","ARABIC","b",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
231,"66","egyp1253","arz","ARABIC","d̪",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
231,"66","egyp1253","arz","ARABIC","d̠ʒ",NA,"FALSE","consonant","upsid",NA,1,1,2,NA,NA,NA
231,"66","egyp1253","arz","ARABIC","d̪ˤ",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
231,"66","egyp1253","arz","ARABIC","eː",NA,"FALSE","vowel","upsid",NA,1,NA,2,NA,NA,NA
231,"66","egyp1253","arz","ARABIC","f",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
231,"66","egyp1253","arz","ARABIC","ɡ",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
231,"66","egyp1253","arz","ARABIC","h",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
231,"66","egyp1253","arz","ARABIC","ħ",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
231,"66","egyp1253","arz","ARABIC","iː",NA,"FALSE","vowel","upsid",NA,1,NA,2,NA,NA,NA
231,"66","egyp1253","arz","ARABIC","ɪ",NA,"FALSE","vowel","upsid",NA,1,NA,2,NA,NA,NA
231,"66","egyp1253","arz","ARABIC","j",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
231,"66","egyp1253","arz","ARABIC","k",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
231,"66","egyp1253","arz","ARABIC","l̪",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
231,"66","egyp1253","arz","ARABIC","m",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
231,"66","egyp1253","arz","ARABIC","n̪",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
231,"66","egyp1253","arz","ARABIC","oː",NA,"FALSE","vowel","upsid",NA,1,NA,2,NA,NA,NA
231,"66","egyp1253","arz","ARABIC","q",NA,"TRUE","consonant","upsid",NA,1,NA,2,NA,NA,NA
231,"66","egyp1253","arz","ARABIC","r",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
231,"66","egyp1253","arz","ARABIC","ʁ",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
231,"66","egyp1253","arz","ARABIC","s̪",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
231,"66","egyp1253","arz","ARABIC","s̪ˤ",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
231,"66","egyp1253","arz","ARABIC","ʃ",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
231,"66","egyp1253","arz","ARABIC","t̪",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
231,"66","egyp1253","arz","ARABIC","t̪ˤ",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
231,"66","egyp1253","arz","ARABIC","uː",NA,"FALSE","vowel","upsid",NA,1,NA,2,NA,NA,NA
231,"66","egyp1253","arz","ARABIC","ʊ",NA,"FALSE","vowel","upsid",NA,1,NA,2,NA,NA,NA
231,"66","egyp1253","arz","ARABIC","w",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
231,"66","egyp1253","arz","ARABIC","z̪",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
231,"66","egyp1253","arz","ARABIC","z̪ˤ",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
231,"66","egyp1253","arz","ARABIC","ʔ",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
231,"66","egyp1253","arz","ARABIC","ʕ",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
231,"66","egyp1253","arz","ARABIC","χ",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
231,"66","egyp1253","arz","ARABIC","p",NA,NA,NA,"upsid",NA,NA,1,2,NA,NA,NA
231,"66","egyp1253","arz","ARABIC","v",NA,NA,NA,"upsid",NA,NA,1,2,NA,NA,NA
2616,"298","erzy1239","myv","Erzya","ä",NA,"FALSE","vowel","ea",NA,1,NA,1,NA,1,1
2616,"298","erzy1239","myv","Erzya","b",NA,"FALSE","consonant","ea",NA,1,NA,1,NA,1,1
2616,"298","erzy1239","myv","Erzya","d̪",NA,"FALSE","consonant","ea",NA,1,NA,1,NA,1,1
2616,"298","erzy1239","myv","Erzya","dʲ",NA,"FALSE","consonant","ea",NA,1,NA,1,NA,1,1
2616,"298","erzy1239","myv","Erzya","e̞",NA,"FALSE","vowel","ea",NA,1,NA,1,NA,1,1
2616,"298","erzy1239","myv","Erzya","f",NA,"FALSE","consonant","ea",NA,1,1,1,NA,1,1
2616,"298","erzy1239","myv","Erzya","ɡ",NA,"FALSE","consonant","ea",NA,1,NA,1,NA,1,1
2616,"298","erzy1239","myv","Erzya","i",NA,"FALSE","vowel","ea",NA,1,NA,1,NA,1,1
2616,"298","erzy1239","myv","Erzya","ɨ",NA,"FALSE","vowel","ea",NA,1,NA,1,NA,1,1
2616,"298","erzy1239","myv","Erzya","j",NA,"FALSE","consonant","ea",NA,1,NA,1,NA,1,1
2616,"298","erzy1239","myv","Erzya","k",NA,"FALSE","consonant","ea",NA,1,NA,1,NA,1,1
2616,"298","erzy1239","myv","Erzya","lʲ",NA,"FALSE","consonant","ea",NA,1,NA,1,NA,1,1
2616,"298","erzy1239","myv","Erzya","ɫ",NA,"FALSE","consonant","ea",NA,1,NA,1,NA,1,1
2616,"298","erzy1239","myv","Erzya","m",NA,"FALSE","consonant","ea",NA,1,NA,1,NA,1,1
2616,"298","erzy1239","myv","Erzya","n̪",NA,"FALSE","consonant","ea",NA,1,NA,1,NA,1,1
2616,"298","erzy1239","myv","Erzya","nʲ",NA,"FALSE","consonant","ea",NA,1,NA,1,NA,1,1
